date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:10:46	387644/387644	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:10:45%20GMT	https://sea.newchic.com/pc-fashion-collection/8673.html?utmid=7491	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/pc-fashion-collection/86733669.html	(from https://sea.newchic.com/)
14:10:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:10:46%20GMT	https://sea.newchic.com/pc-fashion-collection/8986.html?utmid=7494	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/pc-fashion-collection/8986b43b.html	(from https://sea.newchic.com/)
14:10:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:10:47%20GMT	https://sea.newchic.com/tempages-New-Arrivals-Trending/tid-3950.html?utmid=7494	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-New-Arrivals-Trending/tid-3950b43b.html	(from https://sea.newchic.com/)
14:10:50	478815/478815	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:10:50%20GMT	https://sea.newchic.com/tempages-New-Arrivals-Trending/tid-3950.html?utmid=7494&currency_cdn=VND&country=230	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-New-Arrivals-Trending/tid-39503e34.html	(from https://sea.newchic.com/)
14:10:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:10:50%20GMT	https://sea.newchic.com/pc-fashion-collection/9071.html?utmid=7514	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/pc-fashion-collection/90711e7c.html	(from https://sea.newchic.com/)
14:10:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:10:51%20GMT	https://sea.newchic.com/tempages-New-in-Bags/tid-3951.html?utmid=7514	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-New-in-Bags/tid-39511e7c.html	(from https://sea.newchic.com/)
14:10:54	288719/288719	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:10:54%20GMT	https://sea.newchic.com/tempages-New-in-Bags/tid-3951.html?utmid=7514&currency_cdn=VND&country=230	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-New-in-Bags/tid-3951d146.html	(from https://sea.newchic.com/)
14:10:54	116765/116765	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:10:54%20GMT	https://sea.newchic.com/fashion-collection/10352.html?utmid=8593	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/fashion-collection/103523622.html	(from https://sea.newchic.com/)
14:10:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:10:55%20GMT	https://sea.newchic.com/tempages-Newchic-6th-anniversary-Saving-Tips/tid-9565.html?utmid=14413&bid=51364&rmmds=head_categery_banner	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Newchic-6th-anniversary-Saving-Tips/tid-956574a0.html	(from https://sea.newchic.com/)
14:10:58	527620/527620	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:10:58%20GMT	https://sea.newchic.com/tempages-Newchic-6th-anniversary-Saving-Tips/tid-9565.html?utmid=14413&bid=51364&rmmds=head_categery_banner&currency_cdn=VND&country=230	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Newchic-6th-anniversary-Saving-Tips/tid-9565b3b8.html	(from https://sea.newchic.com/)
